0.589245882,0.147609578,0.050904249,0.046257914,0.031525817,0.039290644,0.182980714,1.928307222,1.686274719,0.763527489,0.194217198,0.239727926,0.035307659,0.100610032,0.079644663,0.260842055,0.434897806,0.440191347,1.796998765,2.870727363,6.648247884,8.14163922,9.052280246,9.316127618,9.312415545,9.388664466,9.421589122,9.448076036,9.434316849,9.482350379,9.455357598,9.472515936
0.270529257,0.067451701,0.023635505,0.021343069,0.0151936,0.021111023,0.276040576,2.203283464,2.009806923,0.671551245,0.086178567,0.103793883,0.014048727,0.043917542,0.034057941,0.151846343,0.307427465,0.346243301,2.679929006,4.425594399,7.984399455,8.134045267,9.011718931,9.297640651,9.293925052,9.377564817,9.414786192,9.442119854,9.427158892,9.478824678,9.452024476,9.46894695
4.13447152,0.777674262,0.237862048,0.22201015,0.127658451,0.102824852,0.192937981,0.429381686,0.627405145,1.389703385,0.889311464,1.151004657,0.088099954,0.114822231,0.104134876,0.137012874,0.181210403,0.164258004,0.56915755,0.647429457,4.096480384,6.169326549,7.392020174,7.7446441,7.757664394,7.84018508,7.897268254,7.914629253,7.900688647,7.935009774,7.907030575,7.930169221
1.762666603,0.68608358,0.230179068,0.211203489,0.130189315,0.120553522,0.279321247,0.816077147,1.003951391,1.148884894,0.694678225,0.940536479,0.080250395,0.122993864,0.109345718,0.160549612,0.216157804,0.196617106,0.665336654,0.993955686,3.300039569,6.409216064,8.332706389,8.892766729,8.908163033,9.044900464,9.127249568,9.164385685,9.145055921,9.206285279,9.169033226,9.196352973
1.558747681,0.54768349,0.186959031,0.172073907,0.110187907,0.119014663,0.328349793,1.279793804,1.401050526,0.920463222,0.531735717,0.636231287,0.072728727,0.125972856,0.109708004,0.177860773,0.242358519,0.222473706,0.757743428,1.143024192,3.95002608,6.721914148,8.407914708,8.898152995,8.909793783,9.032578696,9.10106531,9.137198325,9.120876071,9.177127235,9.14544528,9.167814936
3.052685632,0.35313575,0.124225116,0.115250314,0.077163203,0.0951839,0.367410027,1.589434531,1.941102061,0.916251052,0.261144984,0.320190432,0.052093408,0.115640208,0.096198988,0.201178029,0.289138648,0.264653889,0.934365531,1.040171953,5.204680212,6.890474447,7.895313936,8.1856115,8.18807365,8.264740777,8.307284125,8.328778159,8.317242443,8.356635131,8.33310207,8.350226164
7.498913941,3.34341851,0.818051497,0.867786968,0.333199783,0.159667379,0.211805089,0.300158852,0.352394477,0.577198011,0.613813695,0.804541815,0.178761418,0.308115626,0.272538542,0.332774426,0.432663374,0.389212705,1.181432609,1.671948236,5.762504499,7.631739464,8.745241153,9.064071575,9.074102095,9.147638523,9.19314535,9.217320875,9.208914249,9.240075487,9.220262876,9.234238821
7.217075812,2.451667523,0.718202166,0.868446978,0.39342307,0.243759243,0.319926302,0.474155919,0.531577795,0.663606982,0.467455513,0.683215757,0.128112634,0.261771025,0.22961848,0.358505948,0.540567225,0.39176765,1.18635589,2.81238682,6.45160402,7.866060289,8.707656615,8.948112357,8.951855847,9.011293155,9.046045956,9.065576606,9.058191084,9.086981302,9.06912627,9.081765311
6.843560279,1.684516089,0.763402954,0.699811903,0.422721181,0.330555575,0.489752438,0.768892159,0.634430132,0.501557458,0.409779874,0.511856724,0.10712393,0.250701325,0.210857569,0.37660131,0.528937133,0.485536289,1.724430252,2.665723233,6.432610313,7.984727063,8.908290506,9.173666509,9.177368349,9.245041393,9.280215387,9.303885618,9.298106671,9.329215557,9.315342828,9.324000093
6.607041775,1.67330191,0.646642981,0.506384855,0.376685558,0.403195898,0.82833886,0.992205755,0.540018633,0.490770285,0.340930538,0.369651719,0.082791795,0.226904026,0.184220698,0.413601788,0.543924663,0.57042105,1.673422485,3.245397959,6.725978485,8.074971195,8.883009311,9.115200284,9.114466443,9.177437514,9.208194566,9.23085121,9.225131574,9.257493051,9.243452094,9.252146858
